fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,5,3,2,180,2.22222,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,216,2.66667,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,5,5,2,300,1.33333,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,6,5,2,360,1.6,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,2,2,2,64,1,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,3,2,2,96,1.5,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,4,2,2,128,2,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,5,2,2,160,2.5,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,6,2,2,192,3,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,3,3,2,144,1,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,4,3,2,192,1.33333,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,5,3,2,240,1.66667,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,6,3,2,288,2,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,5,5,2,400,1,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,6,5,2,480,1.2,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,2,2,3,36,1,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
20,500,0.08165,0.1024,3,2,3,54,1.5,0.0201258
