Sample_no,RSN,fc_(MPa),fy_(MPa),Ab_(m2),Ac_(m2),Lx_(m),Ly_(m),Lz_(m),Nx,Ny,Nz,Ap_(m2),AR,Kfc,ρ,Tm_(sec),PGA_(g),PGV_(cm/sec),PGV/PGA_(sec),A_RMS_(g),V_RMS_(cm/sec),IA,CAV_(cm/sec),Tpred_(sec),Dsig_(sec),Sa(T1)_(g),T1_(s),T2_(s),T3_(s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
378,1052,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.8788,0.45624,0.45264,0.40945,0.76596,0.66174,0.56711,1512.424,0.923,1.093,0.668,0,1.093,8.474,4.468
378,2476,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74384,0.45624,0.45264,0.40945,0.76013,0.65751,0.56625,1618.136,1.011,0.959,0.511,0,1.011,11.104,5.602
378,2510,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.7513,0.45624,0.45264,0.40945,0.76658,0.66474,0.57849,1659.647,1.259,1.16,0.607,0,1.259,33.085,17.192
378,2990,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.86366,0.45624,0.45264,0.40945,0.77113,0.66962,0.58301,1813.149,1.797,1.365,0.693,0,1.797,66.541,34.574
378,3282,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.755,0.45624,0.45264,0.40945,0.75399,0.65354,0.56898,1794.705,1.617,1.323,0.642,0,1.617,48.985,25.822
378,3285,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88519,0.45624,0.45264,0.40945,0.76333,0.66482,0.58961,1831.201,1.947,1.457,0.7,0,1.947,92.07,48.106
378,3319,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.88713,0.45624,0.45264,0.40945,0.77374,0.67272,0.59262,1847.937,1.734,1.305,0.666,0,1.734,67.157,34.758
378,3749,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.87528,0.45624,0.45264,0.40945,0.73072,0.6342,0.55902,1693.955,1.314,1.223,0.618,0,1.314,34.654,18.202
378,4199,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.75513,0.45624,0.45264,0.40945,0.77268,0.67038,0.58347,1717.132,1.34,1.173,0.643,0,1.34,34.317,17.771
378,4455,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.9076,0.45624,0.45264,0.40945,0.75497,0.65309,0.56291,1543.798,0.96,1.032,0.619,0,1.032,7.654,3.961
378,4458,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87606,0.45624,0.45264,0.40945,0.76794,0.66561,0.57764,1733.713,1.419,1.241,0.614,0,1.419,42.672,22.296
378,4863,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86557,0.45624,0.45264,0.40945,0.77131,0.66743,0.57476,1652.084,1.149,1.13,0.676,0,1.149,20.963,10.915
378,5117,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.92185,0.45624,0.45264,0.40945,0.7593,0.658,0.57165,1754.37,1.615,1.5,0.781,0,1.615,48.933,26.422
378,5259,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.75645,0.45624,0.45264,0.40945,0.76137,0.65941,0.57116,1839.977,1.632,1.257,0.631,0,1.632,43.916,22.812
378,5470,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.89234,0.45624,0.45264,0.40945,0.76953,0.66835,0.58326,1742.851,1.528,1.214,0.647,0,1.528,54.763,28.345
378,5665,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.93447,0.45624,0.45264,0.40945,0.76733,0.66367,0.57403,1691.682,1.391,1.333,0.69,0,1.391,43.924,23.265
378,5676,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.75143,0.45624,0.45264,0.40945,0.76897,0.66504,0.57118,1617.969,1.105,1.19,0.674,0,1.19,14.405,7.791
378,5814,20,500,0.08875,0.1024,4,3,2.9,6,2,3,144,4,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,1.05137,0.45624,0.45264,0.40945,0.76101,0.6617,0.58186,1763.068,1.682,1.513,0.733,0,1.682,53.127,28.811
379,139,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.92207,0.46507,0.43809,0.38977,0.70785,0.57434,0.56076,1210.955,0.957,1.009,0.551,0,1.009,9.212,4.773
379,334,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.80559,0.46507,0.43809,0.38977,0.73955,0.58973,0.57988,1333.621,1.223,1.086,0.587,0,1.223,29.101,14.994
379,410,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91515,0.46507,0.43809,0.38977,0.706,0.57485,0.55895,1243.849,1.001,1.025,0.551,0,1.025,10.749,5.565
379,496,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.93705,0.46507,0.43809,0.38977,0.72833,0.58327,0.57168,1261.274,0.996,0.973,0.538,0,0.996,10.46,5.295
379,949,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.88577,0.46507,0.43809,0.38977,0.74192,0.59611,0.58398,1322.484,1.313,1.167,0.62,0,1.313,34.423,18.188
379,960,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.8937,0.46507,0.43809,0.38977,0.7408,0.59591,0.58593,1334.316,1.32,1.138,0.559,0,1.32,32.881,17.284
379,962,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88001,0.46507,0.43809,0.38977,0.61506,0.55567,0.51042,1365.543,1.42,1.158,0.641,0,1.42,56.852,29.419
379,990,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89532,0.46507,0.43809,0.38977,0.74307,0.59267,0.58199,1261.838,1.038,1.085,0.64,0,1.085,13.333,7.064
379,998,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.91007,0.46507,0.43809,0.38977,0.73247,0.59014,0.57841,1351.619,1.212,1.071,0.552,0,1.212,20.356,10.545
379,1045,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.91054,0.46507,0.43809,0.38977,0.72559,0.58769,0.5739,1383.049,1.36,1.058,0.52,0,1.36,29.989,15.309
379,1052,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88438,0.46507,0.43809,0.38977,0.73736,0.59034,0.57885,1231.335,0.977,1.019,0.575,0,1.019,10.956,5.722
379,2476,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.74811,0.46507,0.43809,0.38977,0.71768,0.57363,0.56392,1194.072,0.88,0.852,0.464,0,0.88,5.615,5.615
379,2510,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.75424,0.46507,0.43809,0.38977,0.73869,0.59021,0.57981,1310,1.191,1.069,0.568,0,1.191,26.711,13.805
379,2990,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.88966,0.46507,0.43809,0.38977,0.74576,0.59969,0.59188,1431.19,1.844,1.266,0.664,0,1.844,71.557,37.377
379,3282,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.76729,0.46507,0.43809,0.38977,0.7256,0.58137,0.57032,1392.229,1.589,1.235,0.583,0,1.589,45.065,24.037
379,3285,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.85703,0.46507,0.43809,0.38977,0.7386,0.59748,0.58869,1412.386,1.748,1.234,0.594,0,1.748,75.107,39.053
379,3319,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.90689,0.46507,0.43809,0.38977,0.737,0.58806,0.57885,1438.213,1.618,1.154,0.633,0,1.618,58.51,30.188
379,3749,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.88086,0.46507,0.43809,0.38977,0.72192,0.58378,0.56994,1327.192,1.165,1.076,0.57,0,1.165,26.481,13.724
379,4199,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.78515,0.46507,0.43809,0.38977,0.74188,0.59425,0.58493,1330.707,1.172,1.098,0.617,0,1.172,26.461,13.775
379,4455,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.85453,0.46507,0.43809,0.38977,0.72287,0.57495,0.56713,1172.375,0.866,0.946,0.568,0,0.946,4.735,2.353
379,4458,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.88362,0.46507,0.43809,0.38977,0.7427,0.59684,0.58393,1369.993,1.316,1.091,0.591,0,1.316,38.339,19.706
379,4863,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.90978,0.46507,0.43809,0.38977,0.72634,0.58944,0.57558,1290.014,1.115,1.021,0.541,0,1.115,21.115,10.858
379,5117,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.9802,0.46507,0.43809,0.38977,0.73326,0.58859,0.57776,1358.891,1.423,1.212,0.642,0,1.423,39.122,20.874
379,5259,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.77647,0.46507,0.43809,0.38977,0.74213,0.59456,0.58307,1373.328,1.345,1.104,0.576,0,1.345,33.339,17.194
379,5470,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.84276,0.46507,0.43809,0.38977,0.74237,0.59476,0.58701,1379.52,1.555,1.151,0.598,0,1.555,57.177,29.633
379,5665,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.91089,0.46507,0.43809,0.38977,0.74159,0.59146,0.58288,1323.364,1.254,1.125,0.573,0,1.254,35.481,18.509
379,5676,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.76108,0.46507,0.43809,0.38977,0.73457,0.58623,0.57618,1301.143,1.144,1.107,0.602,0,1.144,16.196,8.576
379,5814,20,500,0.08875,0.1024,4,3,2.9,3,3,3,108,1.33333,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.97731,0.46507,0.43809,0.38977,0.73565,0.59457,0.5841,1407.925,1.685,1.35,0.642,0,1.685,51.076,27.705
380,139,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.97187,0.47027,0.45093,0.39992,0.73671,0.59772,0.58407,1588.84,1.028,0.982,0.602,0,1.028,10.919,5.516
380,334,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.79814,0.47027,0.45093,0.39992,0.75595,0.61366,0.59853,1714.361,1.346,1.124,0.575,0,1.346,40.131,20.704
380,410,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91667,0.47027,0.45093,0.39992,0.73886,0.60196,0.5908,1528.125,0.967,1.015,0.544,0,1.015,10.957,5.645
380,496,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.94367,0.47027,0.45093,0.39992,0.71716,0.58452,0.57595,1622.693,1.079,0.98,0.494,0,1.079,13.897,7.028
380,949,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.88354,0.47027,0.45093,0.39992,0.76314,0.6173,0.60016,1689.955,1.27,1.193,0.652,0,1.27,31.301,16.806
380,960,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89385,0.47027,0.45093,0.39992,0.73582,0.59994,0.59203,1683.826,1.409,1.178,0.558,0,1.409,38.945,20.562
380,962,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88952,0.47027,0.45093,0.39992,0.77173,0.62892,0.61954,1755.162,1.575,1.155,0.673,0,1.575,64.634,33.255
380,990,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89658,0.47027,0.45093,0.39992,0.75735,0.61423,0.60061,1575.909,1.049,1.117,0.651,0,1.117,14.439,7.882
380,998,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88891,0.47027,0.45093,0.39992,0.76045,0.6177,0.60559,1739.227,1.374,1.103,0.535,0,1.374,29.601,15.375
380,1045,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.91107,0.47027,0.45093,0.39992,0.71822,0.58752,0.58317,1735.495,1.397,1.092,0.524,0,1.397,31.904,16.478
380,1052,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88367,0.47027,0.45093,0.39992,0.75878,0.61098,0.59182,1500.537,0.945,1.045,0.614,0,1.045,10.084,5.28
380,2476,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.75202,0.47027,0.45093,0.39992,0.75513,0.60766,0.59058,1593.106,1.008,0.929,0.483,0,1.008,11.698,11.698
380,2510,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.76034,0.47027,0.45093,0.39992,0.75624,0.61286,0.59774,1634.097,1.254,1.089,0.56,0,1.254,35.739,18.337
380,2990,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.90694,0.47027,0.45093,0.39992,0.76494,0.62217,0.60697,1806.362,1.915,1.264,0.653,0,1.915,78.029,40.603
380,3282,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.7689,0.47027,0.45093,0.39992,0.74836,0.60417,0.59103,1761.702,1.682,1.237,0.582,0,1.682,54.406,28.803
380,3285,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.8563,0.47027,0.45093,0.39992,0.76382,0.62409,0.60936,1804.233,1.998,1.32,0.623,0,1.998,100,52.6
380,3319,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.91513,0.47027,0.45093,0.39992,0.76422,0.6233,0.60964,1822.613,1.799,1.21,0.638,0,1.799,74.784,38.64
380,3749,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.88118,0.47027,0.45093,0.39992,0.72713,0.59175,0.58529,1673.491,1.322,1.125,0.548,0,1.322,38.31,19.916
380,4199,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.79431,0.47027,0.45093,0.39992,0.76452,0.61988,0.60477,1694.373,1.352,1.11,0.593,0,1.352,37.762,19.573
380,4455,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.86867,0.47027,0.45093,0.39992,0.74685,0.60081,0.58375,1534.942,0.966,0.99,0.604,0,0.99,8.311,4.238
380,4458,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.87976,0.47027,0.45093,0.39992,0.76289,0.62059,0.60479,1730.433,1.446,1.158,0.568,0,1.446,47.808,24.886
380,4863,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.92584,0.47027,0.45093,0.39992,0.76624,0.62067,0.60445,1640.448,1.176,1.086,0.629,0,1.176,25.539,13.269
380,5117,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,1.00194,0.47027,0.45093,0.39992,0.75304,0.61158,0.59824,1749.202,1.665,1.409,0.706,0,1.665,54.422,29.706
380,5259,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.77867,0.47027,0.45093,0.39992,0.7541,0.61004,0.59776,1801.854,1.644,1.161,0.57,0,1.644,47.605,24.667
380,5470,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.86229,0.47027,0.45093,0.39992,0.76458,0.61927,0.60205,1724.109,1.562,1.158,0.598,0,1.562,61.802,31.981
380,5665,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.90032,0.47027,0.45093,0.39992,0.76244,0.61513,0.59859,1688.866,1.426,1.238,0.617,0,1.426,49.244,26.126
380,5676,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.76025,0.47027,0.45093,0.39992,0.76132,0.61394,0.59584,1624.231,1.161,1.148,0.631,0,1.161,18.106,9.816
380,5814,20,500,0.08875,0.1024,4,3,2.9,4,3,3,144,1.77778,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.93364,0.47027,0.45093,0.39992,0.75767,0.61872,0.60491,1760.337,1.755,1.417,0.664,0,1.755,59.113,32.204
381,139,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.99186,0.47353,0.45929,0.40961,0.70289,0.58908,0.56862,1932.17,1.1,1.086,0.588,0,1.1,13.87,7.303
381,334,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.78617,0.47353,0.45929,0.40961,0.77269,0.64449,0.61071,2086.006,1.415,1.152,0.587,0,1.415,47.777,24.744
381,410,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91587,0.47353,0.45929,0.40961,0.772,0.64119,0.60433,1850.955,0.98,1.004,0.54,0,1.004,11.259,5.807
381,496,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.947,0.47353,0.45929,0.40961,0.75828,0.62943,0.59273,1966.298,1.127,1.015,0.502,0,1.127,16.619,8.48
381,949,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.88781,0.47353,0.45929,0.40961,0.77182,0.64369,0.60865,2084.808,1.387,1.237,0.674,0,1.387,36.869,19.819
381,960,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89192,0.47353,0.45929,0.40961,0.75305,0.63013,0.60252,2025.994,1.434,1.17,0.557,0,1.434,41.947,22.015
381,962,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.89196,0.47353,0.45929,0.40961,0.7921,0.66088,0.63316,2152.717,1.809,1.229,0.68,0,1.809,80.344,41.618
381,990,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.89732,0.47353,0.45929,0.40961,0.77486,0.64364,0.60419,1887.113,1.027,1.112,0.673,0,1.112,14.273,7.796
381,998,20,500,0.08875,0.1024,4,3,2.9,5,3,3,180,2.22222,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88279,0.47353,0.45929,0.40961,0.77477,0.6463,0.60974,2109.56,1.445,1.109,0.549,0,1.445,33.862,17.517
