PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.9109109109109109,0.9987023839994786,0.7008165347278104,0.3375277675160345
0.9129129129129129,0.9987268665831902,0.7019047465740159,0.33849475639922433
0.914914914914915,0.9987508737721167,0.7029887735793455,0.33946068959079173
0.9169169169169169,0.99877441502595,0.7040686303778254,0.3404255638358592
0.9189189189189189,0.9987974996125167,0.7051443315877328,0.3413893759266383
0.9209209209209209,0.9988201366117164,0.7062158918109694,0.342352122702025
0.9229229229229229,0.998842334919379,0.7072833256324463,0.3433138010471981
0.924924924924925,0.9988641032510432,0.7083466476194821,0.3442744078932217
0.9269269269269269,0.9988854501456564,0.709405872321212,0.345233940216649
0.9289289289289289,0.9989063839691991,0.7104610142680107,0.346192395039131
0.9309309309309309,0.9989269129182342,0.7115120879709251,0.34714976942702647
0.9329329329329329,0.9989470450233839,0.7125591079211198,0.3481060604910162
0.934934934934935,0.9989667881527343,0.7136020885893336,0.34906126538571974
0.9369369369369369,0.99898615001517,0.7146410444253474,0.35001538130931453
0.938938938938939,0.9990051381636403,0.7156759898574632,0.3509684055031593
0.9409409409409409,0.9990237599983582,0.7167069392919934,0.3519203352514185
0.9429429429429429,0.9990420227699324,0.7177339071127623,0.35287116788069195
0.944944944944945,0.9990599335824359,0.7187569076806163,0.3538209007596448
0.9469469469469469,0.9990774993964113,0.7197759553329459,0.3547695312986424
0.948948948948949,0.9990947270318129,0.7207910643832174,0.35571705694938716
0.950950950950951,0.9991116231708893,0.7218022491205147,0.35666347520455755
0.9529529529529529,0.9991281943610064,0.7228095238090912,0.3576087835974515
0.954954954954955,0.9991444470174115,0.7238129026879321,0.35855297970163114
0.9569569569569569,0.9991603874259408,0.7248123999703238,0.35949606113057087
0.958958958958959,0.9991760217456712,0.725808029843437,0.36043802553730825
0.960960960960961,0.9991913560115169,0.7267998064679146,0.36137887061409707
0.9629629629629629,0.9992063961367728,0.7277877439774731,0.362318594092064
0.964964964964965,0.999221147915605,0.7287718564785094,0.3632571937408672
0.9669669669669669,0.9992356170254905,0.7297521580497183,0.3641946673683574
0.968968968968969,0.9992498090296053,0.7307286627417191,0.36513101282024285
0.970970970970971,0.999263729379165,0.73170138457669,0.36606622797975497
0.9729729729729729,0.9992773834157154,0.7326703375480111,0.36700031076731887
0.974974974974975,0.9992907763733766,0.7336355356199165,0.36793325914022423
0.9769769769769769,0.9993039133810409,0.7345969927271531,0.36886507109230027
0.978978978978979,0.9993167994645243,0.7355547227746498,0.369795744653593
0.980980980980981,0.9993294395486753,0.7365087396371925,0.37072527789004395
0.9829829829829829,0.9993418384594377,0.7374590571591081,0.3716536689031732
0.984984984984985,0.9993540009258739,0.7384056891539562,0.3725809158297634
0.986986986986987,0.9993659315821434,0.7393486494042281,0.37350701684154675
0.988988988988989,0.9993776349694421,0.740287951661053,0.3744319701448949
0.990990990990991,0.9993891155379014,0.7412236096439129,0.37535577398051023
0.992992992992993,0.9994003776484479,0.7421556370403634,0.37627842662312105
0.994994994994995,0.999411425574624,0.7430840475057616,0.37719992638117755
0.996996996996997,0.9994222635043726,0.7440088546630024,0.37812027159655154
0.998998998998999,0.9994328955417826,0.7449300721022605,0.37903946064423766
1.001001001001001,0.9994433257088011,0.7458477133807394,0.37995749193205736
1.003003003003003,0.9994535579469074,0.7467617920224275,0.3808743639003649
1.005005005005005,0.9994635961187548,0.7476723215178606,0.38179007502175644
1.007007007007007,0.9994734440097769,0.7485793153238907,0.3827046238007802
1.009009009009009,0.9994831053297618,0.7494827868634616,0.38361800877365004
1.011011011011011,0.999492583714393,0.7503827495253903,0.38453022850796087
1.013013013013013,0.999501882726759,0.7512792166641546,0.38544128160240576
1.015015015015015,0.9995110058588315,0.752172201599688,0.3863511666864965
1.017017017017017,0.9995199565329133,0.7530617176171783,0.3872598824202854
1.019019019019019,0.999528738103056,0.7539477779668742,0.38816742749408967
1.021021021021021,0.9995373538564489,0.7548303958638967,0.38907380062821784
1.023023023023023,0.9995458070147787,0.7557095844880561,0.38997900057269835
1.025025025025025,0.9995541007355613,0.7565853569836755,0.39088302610701076
1.027027027027027,0.9995622381134469,0.7574577264594182,0.39178587603981846
1.029029029029029,0.9995702221814969,0.7583267059881229,0.39268754920870363
1.031031031031031,0.9995780559124354,0.7591923086066414,0.393588044479905
1.033033033033033,0.9995857422198742,0.7600545473156839,0.39448736074805624
